Country Name;Country Code;Series Name;Series Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Cayman Islands;CYM;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;117,436584;117,1171221;114,8385399;105,4727902
Central African Republic;CAF;Trade (% of GDP);NE.TRD.GNFS.ZS;42,94298352;43,70932169;43,22907608;39,98862202;48,41803223;50,47589112;47,08440503;55,81850836;51,04953188;43,2123439;45,65978199;39,73049974;36,10856478;36,231226;33,24395492;35,07093687;36,39587023;37,58089902;34,43752181;31,49424649;34,43048195;34,47561833;33,05944859;38,39928757;53,09509202;53,14514778;50,53064402;57,14354571;49,6602;50,0658;49,52102
Chad;TCD;Trade (% of GDP);NE.TRD.GNFS.ZS;41,38702344;36,34954132;35,90456003;42,64733333;50,98835136;55,69655657;46,61003319;49,31310114;48,0589829;50,50786776;51,57117201;64,32190804;126,3508078;83,37891496;101,7685909;77,57749365;77,0815766;75,10599627;69,06777461;64,85975119;63,73116913;57,54375619;54,38518874;51,53081645;40,81162699;48,51149821;43,95801493;43,29006139;46,73843179;46,67772472;40,64281706
Channel Islands;CHI;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Chile;CHL;Trade (% of GDP);NE.TRD.GNFS.ZS;61,20863778;57,50754716;55,5417477;52,91385306;52,80768395;54,6874836;53,92074989;54,09929818;53,83617852;54,69560983;58,71192309;62,14476697;62,4838519;65,69341959;69,88936005;72,06253424;73,71163504;76,97702471;80,67662624;66,68603096;69,71768014;72,48164281;68,15614289;65,14328795;65,63462812;59,34911048;56,05786109;56,02615897;58,17705063;57,61175457;58,18286356
China;CHN;Trade (% of GDP);NE.TRD.GNFS.ZS;24,22598248;25,87298149;30,03409405;35,90864166;35,60546352;34,10495216;33,62875123;34,31357632;32,17173994;33,22553808;39,01094248;38,08264695;42,19444234;51,07748013;58,64033404;61,36007494;63,56957986;61,266464;56,711133;44,41976443;49,85407223;49,94582723;47,48021308;45,91604138;44,06845648;38,69718484;36,17717069;36,95085262;36,89438439;35,19942027;34,03895079
Colombia;COL;Trade (% of GDP);NE.TRD.GNFS.ZS;34,77781038;33,52991809;33,61159134;36,17747144;35,91753745;35,49723032;36,04410719;35,59706809;35,90892305;36,14927931;32,66708547;33,90111179;32,98263921;36,51618352;35,86342693;37,42269749;39,64135596;37,0988971;39,16764942;35,15612851;34,26460317;39,47042355;38,83515102;37,9866488;37,48746564;38,36076412;36,20265298;35,28291494;36,5347528;37,55853398;34,05557097
Comoros;COM;Trade (% of GDP);NE.TRD.GNFS.ZS;35,75703172;35,75721111;35,75735554;35,75695192;35,75727941;35,75723854;35,75781508;35,75704386;35,75725005;35,75715705;35,75747853;35,75722885;35,75711903;35,75695912;35,75706313;35,75740932;35,75727457;33,15617921;36,21852635;37,89692233;39,5501058;40,00094857;40,81044241;39,24333041;39,23582442;37,80495207;37,13287972;40,16435892;42,99615334;42,26807854;33,7299346
Congo, Dem. Rep.;COD;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;..;42,51672247;52,20853142;60,31625674;33,75000042;62,67930673;41,17766082;27,01440292;25,04193751;29,31684564;54,03135618;49,33641463;51,02767491;44,76670899;72,99830318;72,95270932;63,08600455;80,99751539;83,4133638;66,70567475;72,55575451;74,11317294;57,75392362;68,00833429;65,91845253;72,55917391;60,91435237;61,02847077
Congo, Rep.;COG;Trade (% of GDP);NE.TRD.GNFS.ZS;70,81935433;69,68454299;57,14070589;74,17619428;132,7362484;128,3125043;128,4076633;135,7581795;148,9016625;131,3941903;123,9098844;130,7324811;135,4560711;156,8617773;131,3681987;119,5528923;125,600763;148,5866254;133,1084867;135,5523657;124,0647544;124,5917427;97,44443515;93,00286339;104,1976201;117,3207216;122,2598183;94,61709526;100,5832168;91,57575479;69,30662472
Costa Rica;CRI;Trade (% of GDP);NE.TRD.GNFS.ZS;75,28516419;71,4396757;76,09623548;79,35233683;77,997308;79,77437455;84,05716401;87,6131981;92,03802124;87,53861377;86,52492351;80,85275872;80,41394434;83,32770754;85,2564772;89,22266389;89,81455461;86,45659584;86,40151271;69,75931773;67,51208968;68,63914651;67,0485393;64,06641059;65,19124205;60,75356194;62,17847818;65,07195374;66,94534202;65,76053002;60,13988625
Cote d'Ivoire;CIV;Trade (% of GDP);NE.TRD.GNFS.ZS;58,80149561;56,99782131;60,02506534;55,34852185;69,83665802;76,20234391;52,80429442;54,00629034;53,65383379;55,89356269;54,96399163;53,11410472;55,90194823;53,26006068;58,1182963;62,82093604;63,69037706;61,43094235;61,9406213;66,67290375;67,47294008;64,71590306;70,30108932;58,35267925;53,68041756;52,71536046;47,56631389;48,65960504;46,04002824;44,66041058;41,94263182
Croatia;HRV;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;..;..;62,80426535;67,05425059;74,8841745;64,98432966;66,26377437;74,60168547;79,4405856;81,1609978;81,44325144;81,64441266;81,49233557;83,51708359;83,26221038;82,07907911;69,70155789;72,64670399;77,78395281;79,00754931;80,9188132;85,21662413;90,65227055;92,13920094;97,24452565;99,08485464;101,3947666;89,54805231
Cuba;CUB;Trade (% of GDP);NE.TRD.GNFS.ZS;71,11449322;50,99611654;35,14686734;28,91583018;27,77589665;29,30841762;32,62533361;32,75419893;32,50463298;31,86893225;31,07598788;29,36109638;24,72931335;26,58713358;31,31141533;39,36137443;37,18801429;37,96760966;44,91722075;32,91398196;40,2919413;46,96042905;45,86620363;44,32389693;39,27415285;31,61381248;27,26911324;26,22243638;27,08354845;22,82089114;15,68298681
Curacao;CUW;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;134,9114598;144,5555111;146,0491225;166,7395417;144,7023417;143,9322118;172,9234178;183,2364608;166,4061489;164,3598175;148,3138162;139,0529782;139,8124492;155,268858;..;..
Cyprus;CYP;Trade (% of GDP);NE.TRD.GNFS.ZS;108,6082087;104,1799049;110,0970073;95,41637535;95,77615161;134,3905141;140,8489834;139,7629766;134,9097368;131,2093333;137,4949032;131,8490679;123,6413321;114,004633;113,9036135;111,9170653;109,806498;111,2751228;112,9259309;102,7910919;108,9016993;110,6171313;112,3442733;120,9262006;130,8443631;137,2764265;139,0220985;148,0133556;147,6235674;150,5061696;160,6687165
Czechia;CZE;Trade (% of GDP);NE.TRD.GNFS.ZS;63,05127858;70,77122767;77,96113108;78,19773818;74,80301808;82,90099907;80,59955796;84,15323067;83,93865232;85,45712364;97,49839563;98,53687373;90,87927155;94,64686007;113,173976;121,1912873;127,0510151;129,8767395;123,9048099;113,0492548;126,7564801;136,7508555;145,4801954;145,5022306;156,4151228;154,018401;148,5470047;147,7508349;145,1417179;138,15461;128,7804303
