Country Name;Country Code;Series Name;Series Code;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2000;1998;1996
Myanmar;MMR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,6277817;-0,7649935;-0,7679218;-0,7617201;-0,8542762;-1,0035195;-1,0510924;-1,149632;-1,3191853;-1,1856058;-1,1870224;-1,5504204;-1,5318481;-1,532181;-1,5910295;-1,5927781;-1,5927276;-1,4964074;-1,4955136;-1,4928935;-1,4891924;-1,4879265
Namibia;NAM;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,3917523;0,4318792;0,4425861;0,3675534;0,4077914;0,4537303;0,4361437;0,4707981;0,4912085;0,3080152;0,3382449;0,4769442;0,5812992;0,2818941;0,3198085;-0,0218682;-0,0108496;0,0648883;0,1007833;0,55599;0,5596911;0,9179483
Nauru;NRU;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,449309;0,4480263;0,4429214;0,4392161;0,4413946;0,4974376;-0,2422592;-0,2200811;0,0871206;0,1120032;0,1239776;-0,1898956;-0,1896166;-0,1975356;..;..;..;..;..;..;..;..
Nepal;NPL;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,701157;-0,7367895;-0,7384128;-0,781145;-0,8461695;-0,8308294;-0,8428983;-0,9181893;-0,9736551;-0,8315433;-0,7276755;-0,7575981;-0,8631829;-0,7834809;-0,735571;-0,8728544;-0,9235359;-0,3414469;-0,5220089;-0,5326758;-0,5260528;-0,5232773
Netherlands;NLD;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;2,0646075;1,9497836;1,9465556;1,8270031;1,9077694;1,8631148;1,9485;1,9281622;2,0604599;2,0151382;1,9892792;2,0386844;2,0721003;2,0981723;2,0600723;1,9826747;1,9056799;2,0071151;2,0243224;2,1695715;2,2334567;2,2506276
Netherlands Antilles;ANT;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;..;..;..;0,8573873;0,8596296;0,8564955;0,8526063;0,8569702;0,8565981;0,8614942;0,8638503;0,8629097;1,3309995;1,3294413;1,3353033;1,3271197;0,5124336;..;..;..;..;..
New Caledonia;NCL;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
New Zealand;NZL;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;2,154305;2,1526849;2,0940331;2,169806;2,2087113;2,1997554;2,1663289;2,1951607;2,1842584;2,2483581;2,2287548;2,2791384;2,2557956;2,2640781;2,2946774;2,2001559;2,2088428;2,2516947;2,2344037;2,2807543;2,3877064;2,3420297
Nicaragua;NIC;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,1373893;-1,2048569;-1,2181897;-1,0961543;-1,094141;-1,0165801;-0,9953873;-0,815753;-0,843244;-0,8486233;-0,8482531;-0,8179046;-0,825777;-0,8209443;-0,7299823;-0,7076327;-0,5554549;-0,7451009;-0,8248309;-0,8559534;-0,7522208;-0,4894379
Niger;NER;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,5299909;-0,4388368;-0,4471908;-0,4352048;-0,4203841;-0,4307116;-0,4434815;-0,374697;-0,4350721;-0,5110744;-0,6019841;-0,6322887;-0,5497619;-0,6805262;-0,772063;-0,7805882;-0,8820479;-1,0033408;-1,0018861;-0,9976217;-1,2942051;-0,7843911
Nigeria;NGA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,1178348;-1,1258494;-1,1452871;-1,1443962;-1,0910815;-1,1613946;-1,2981195;-1,1851958;-1,1466737;-1,1407268;-1,1312205;-1,0705308;-1,0428079;-1,1576585;-1,1887753;-1,2796302;-1,3957478;-1,5156767;-1,6883572;-1,427429;-1,3225666;-1,1619134
Niue;NIU;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;..;..;..;..;..;-0,3540286;-0,3625003;-0,3529946;-0,3538052;-0,3431404;-0,3380081;-0,340057;..;..;..;..;..;..;..;..;..;..
North Macedonia;MKD;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,456977;-0,4600252;-0,3408572;-0,2620741;-0,2959049;-0,3062159;-0,1454438;-0,0923631;-0,1278506;-0,3397578;-0,3133081;-0,2499787;-0,2650308;-0,2757399;-0,2936871;-0,516346;-0,4915743;-0,9069409;-0,8826737;-0,9284927;-0,6001006;-0,5970382
Norway;NOR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;2,0836375;2,0603725;2,0857026;2,1682749;2,1206565;2,1755199;2,1311201;2,1405464;2,1281645;2,0777923;1,9314806;1,8987615;1,8541704;1,912833;2,0946634;2,0172526;1,8590594;2,0211967;2,0686406;2,0714407;2,2219721;2,2358014
Oman;OMN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,0239194;0,1612579;-0,0203366;-0,0211191;-0,020659;-0,0016798;0,0116479;-0,0651045;-0,0252945;-0,0352342;0,276183;0,3084555;0,3348495;0,3274633;0,5045908;0,5527816;0,5924371;0,5541684;0,6811065;0,6950737;0,6987748;0,5024369
Pakistan;PAK;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,9370003;-0,9714617;-0,9640896;-0,935034;-0,9729255;-0,981117;-1,0043761;-1,1290617;-1,2451954;-1,2203431;-1,2022076;-1,1784502;-1,0382107;-0,8461032;-0,8810819;-1,0743073;-1,0879191;-0,9225643;-0,9135442;-0,9743969;-0,8007442;-1,1564696
Palau;PLW;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,449309;0,4480263;0,4429214;0,4392161;0,4413946;0,4974376;-0,2422592;-0,2200811;-0,2219721;-0,1970895;-0,1851151;-0,1898956;-0,1896166;..;..;..;..;..;..;..;..;..
Panama;PAN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,5190072;-0,5437066;-0,5480745;-0,5589479;-0,5035567;-0,4240394;-0,3942406;-0,4300887;-0,459041;-0,3472258;-0,3394637;-0,2986068;-0,2174086;-0,4810331;-0,4315926;-0,4800212;-0,4036408;-0,4114857;-0,4770594;-0,4847694;-0,3258455;-0,3245796
Papua New Guinea;PNG;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,5484433;-0,9871229;-0,940001;-0,9946183;-0,984655;-0,9734974;-0,9742497;-1,0035819;-1,0036539;-0,9769416;-0,9715433;-1,0987722;-1,0818488;-1,0483268;-1,0546271;-1,1920123;-1,1020596;-0,8519142;-0,8510205;-0,6890129;-0,3665368;-0,3270546
Paraguay;PRY;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,8101421;-0,8760395;-0,8709501;-0,8291544;-0,8070807;-0,9511009;-0,9760553;-0,9476908;-0,7579324;-0,6726051;-0,7003918;-0,856384;-0,8979854;-1,0561472;-0,9845011;-1,26164;-1,3774883;-1,5857992;-1,6027924;-1,4568712;-1,4685317;-1,269662
Peru;PER;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,4980887;-0,490189;-0,5877892;-0,5931876;-0,5112656;-0,5919962;-0,5816106;-0,3990422;-0,3605037;-0,2482217;-0,2613416;-0,3848159;-0,302611;-0,3556672;-0,260941;-0,4001666;-0,4101705;-0,057581;-0,2430338;-0,511564;-0,565847;-0,4211294
Philippines;PHL;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,5392618;-0,6111557;-0,6388345;-0,636865;-0,613111;-0,5904253;-0,5826913;-0,4981709;-0,633583;-0,5655339;-0,7820844;-0,8274589;-0,6874488;-0,6865834;-0,6610348;-0,7396312;-0,6581411;-0,6453602;-0,7011591;-0,6204556;-0,2641975;-0,3548232
Poland;POL;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,7442004;0,7162582;0,776821;0,8294474;0,8706559;0,8356935;0,773833;0,8071492;0,8135218;0,7618911;0,6391266;0,5739409;0,4272964;0,3179195;0,3249713;0,2504764;0,1126454;0,3611585;0,3442164;0,4963041;0,7501549;0,8425298
Portugal;PRT;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,795911;0,7971215;0,803067;0,8191801;0,7134054;0,7238455;0,6840178;0,7363017;0,7983905;0,7934673;0,741273;0,8871941;0,92888;0,9121206;0,8841299;1,1939157;1,1930716;1,225262;1,2667352;1,3034246;1,3910335;1,5765051
Puerto Rico (US);PRI;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,2833466;0,2828827;0,2420261;0,2407217;0,2525954;0,2515234;0,4739515;0,5242394;0,5734808;0,5095491;0,5568988;0,5692707;0,4780849;0,4928521;0,6400965;1,3271197;1,0419275;1,332687;1,3358417;0,8770548;0,4220833;0,4265514
Qatar;QAT;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,8746817;0,8776184;0,7493739;0,7457912;0,8601436;0,8450167;0,8617689;1,1766023;1,1558661;1,1504795;1,3446901;1,3734502;1,0956962;0,9099992;0,8261586;0,666323;0,5543046;0,5949337;0,5957195;0,4560717;0,0645652;0,0474585
Reunion;REU;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,5557528;0,5544325;0,549178;0,5453642;0,5476065;0,5444724;0,5405831;0,8569702;0,8565981;0,8614942;0,8638503;0,8629097;0,8629646;0,8614064;0,8672683;0,8590847;0,8150013;..;..;..;..;..
Romania;ROU;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,0497221;-0,1199219;-0,168955;-0,0489884;-0,0698652;-0,0980377;-0,2306942;-0,282036;-0,3587285;-0,1779463;-0,2925809;-0,3246557;-0,2941655;-0,3353236;-0,2549146;-0,3537715;-0,3281934;-0,5530621;-0,565959;-0,551398;-0,4340628;-0,2570551
Russian Federation;RUS;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,7746533;-0,7696119;-0,8887365;-0,9134357;-0,8264543;-0,9134362;-0,8876289;-1,002184;-1,0688998;-0,9445528;-1,0755486;-1,1618478;-1,140195;-1,0809178;-0,9771356;-0,9104202;-0,8915877;-1,0015646;-1,1090206;-1,0851239;-0,9161899;-0,9704328
Rwanda;RWA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,5134655;0,4520132;0,4362084;0,5061897;0,5807531;0,5000821;0,4896227;0,4277974;0,4271324;0,2939461;0,2778291;0,0325468;0,0459088;-0,1290585;-0,2240572;-0,3597549;-0,3583417;-0,717537;-0,7155773;-0,7486237;-0,8061555;-0,80338
Samoa;WSM;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,8109135;0,6220257;0,618417;0,6157976;0,1887409;0,1792839;0,1770585;0,1795555;0,1793426;0,1821441;0,1834923;0,206813;0,2745725;0,2735024;0,2775284;0,2719079;-0,1683446;-0,0714178;-0,0682631;-0,0590151;-0,0459516;-0,0414836
San Marino;SMR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,1797991;1,1784788;1,1732244;1,1694105;1,1716528;1,1685187;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Sao Tome and Principe;STP;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,0892524;0,1759771;0,1565474;0,0961284;-0,1169146;-0,079769;-0,0806894;-0,1937576;-0,1592074;-0,1580216;-0,2249869;-0,24061;-0,2913022;-0,3761365;-0,4591737;-0,4171686;-0,322845;-0,0821514;0,2105487;0,2162935;0,3392902;0,3420657
Saudi Arabia;SAU;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,32153;0,2130276;0,1556309;0,1100011;0,1203849;-0,1409921;-0,2508778;-0,1775677;-0,1950621;-0,2131986;-0,1216644;-0,2616499;-0,2015154;-0,3219808;-0,3260851;-0,4021855;-0,4781623;-0,2735569;-0,0396103;-0,3867394;-0,3830383;-0,3817724
Senegal;SEN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,0155587;-0,0003287;0,0271111;-0,0177432;0,0315258;0,0806391;0,03561;-0,2217899;-0,2609003;-0,3719629;-0,5598176;-0,4445787;-0,3730449;-0,3662597;-0,2938212;-0,1842273;-0,1539579;-0,1646498;0,3635809;0,1512895;0,1549906;-0,0413473
Serbia;SRB;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,3682278;-0,3635548;-0,3869522;-0,4082156;-0,3507415;-0,3238735;-0,2208569;-0,3686591;-0,392706;-0,3321697;-0,3659138;-0,3340541;-0,310971;-0,3109326;-0,2366528;-0,6247597;-0,609888;-0,749599;-1,165171;-1,1701307;-1,2904086;-1,0351882
Seychelles;SYC;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,1448063;1,0734136;0,8163729;0,7220791;0,9114965;0,9238577;0,4713108;0,4170086;0,4106607;0,4403622;0,4410844;0,4120842;0,1133127;0,112835;0,1146319;0,1121234;0,2196211;0,727407;0,6681958;0,6291815;0,6372965;0,640072
Sierra Leone;SLE;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,4611415;-0,5128985;-0,5315771;-0,6651075;-0,8266362;-0,7988086;-0,8422333;-0,8015967;-0,7690941;-0,6666656;-0,6318848;-0,7565101;-0,8908093;-0,9569309;-1,0120347;-1,0388939;-0,8325731;-0,8124904;-0,8043632;-0,6703916;-0,6643678;-0,6468024
Singapore;SGP;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;2,1272918;2,1188705;2,1254362;2,1125052;2,1044197;2,0799858;2,0560463;2,0543133;2,0881784;2,0725464;2,07204;2,1408814;2,1684032;2,1699161;2,1499328;2,0030373;2,0039426;2,1045874;2,1109512;1,9003615;1,8735456;1,9582214
Slovak Republic;SVK;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,4197316;0,2499712;0,26406;0,2266169;0,2841166;0,192681;0,1860971;0,1495037;0,1773254;0,2279303;0,2279608;0,1802111;0,3196223;0,3825594;0,4786729;0,4467467;0,3615812;0,2910522;0,0410618;0,3704864;0,4457632;0,3681126
Slovenia;SVN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,7760206;0,848482;0,819582;0,7942102;0,7620923;0,6575394;0,6036712;0,6001872;0,6842766;0,6998632;0,7280642;0,9078798;0,8826006;0,9858268;0,9608579;0,8361885;0,8698542;0,7897525;0,7811225;0,8333011;1,2885431;1,3623532
Solomon Islands;SLB;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,0256466;0,0004546;-0,1478206;-0,1494384;-0,4109498;-0,4012117;-0,3998249;-0,4050309;-0,4011688;-0,4275879;-0,411536;-0,3177363;-0,4231645;-0,4805075;-0,2837935;-0,0437549;-0,19366;-0,0672779;-0,0632192;-0,0482312;0,4104457;0,4161941
Somalia, Fed. Rep.;SOM;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,5494727;-1,6343465;-1,8064206;-1,721871;-1,7350014;-1,7297878;-1,7399457;-1,6455131;-1,649052;-1,6615444;-1,684578;-1,5862218;-1,6858822;-1,6552547;-1,6536954;-1,657789;-1,6442627;-1,6112183;-1,3939436;-1,6143592;-1,6183029;-1,6162426
South Africa;ZAF;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,0256677;0,0349803;-0,0473418;-0,0798664;0,0306383;0,0114254;-0,0143828;-0,0335595;-0,0291712;0,1087565;0,093303;0,1056357;0,1596049;0,3081368;0,4594323;0,3388716;0,2207295;0,1374478;0,2011764;0,4726792;0,7117398;0,8660995
South Sudan;SSD;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,8068367;-1,8861426;-1,8304337;-1,7562035;-1,7919554;-1,7707477;-1,7182797;-1,4236144;-1,3417825;-1,2275676;-0,2141741;..;..;..;..;..;..;..;..;..;..;..
Spain;ESP;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,8309019;0,8202611;0,7455087;0,5939905;0,6246332;0,5903482;0,5991782;0,7866619;1,1056885;1,1180861;1,0363797;1,0216805;1,1454928;1,0458322;1,1783348;1,2563014;1,2365966;1,5377704;1,5119264;1,4831976;1,6066403;1,5109982
Sri Lanka;LKA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,2760375;-0,1639347;-0,2047049;-0,3078328;-0,2510246;-0,3413605;-0,4501459;-0,3103438;-0,3066483;-0,2480769;-0,2614436;-0,1917813;-0,2673437;-0,1378825;-0,2264761;-0,2423443;-0,0555028;-0,2136698;-0,1750525;-0,0608854;0,0895557;0,0908216
St. Kitts and Nevis;KNA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,3247512;0,324202;0,4031973;0,4660328;0,4304457;0,429142;-0,0834636;1,3250051;1,3246331;1,3295291;1,3318853;1,0478893;1,0479318;1,0467254;1,0512639;1,0449279;0,1506398;..;..;..;..;..
St. Lucia;LCA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,37834;0,4745651;0,4535507;0,5017334;0,5712704;0,5702666;0,3501512;1,1698184;1,1696019;1,350032;1,3516835;1,1348543;1,1348862;1,1339794;1,1373909;1,1326284;0,2092037;..;..;..;..;..
St. Vincent and the Grenadines;VCT;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,7606733;0,7602069;0,7531367;0,7018791;0,6777104;0,6766032;0,6052154;1,1550203;1,1547595;1,1581912;1,1598426;0,9755701;0,9756021;0,9746953;0,9781067;0,9733442;0,2092037;..;..;..;..;..
Sudan;SDN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,3828975;-1,471089;-1,5184609;-1,480461;-1,4810828;-1,4808042;-1,5461064;-1,5693861;-1,5721655;-1,4660139;-1,4777406;-1,429129;-1,4268295;-1,3131025;-1,2022545;-1,4150092;-1,3060194;-1,3168528;-1,1833566;-1,1657662;-1,3178034;-1,3165375
Suriname;SUR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,3026185;-0,281896;-0,2886333;-0,1954152;-0,1787366;-0,202065;-0,3215014;-0,1615538;-0,1383846;-0,1481547;-0,1624579;-0,1101563;0,1073481;0,0924046;0,139396;0,2853308;0,2578046;0,3254934;0,3269481;0,590627;0,3808309;0,3828912
Sweden;SWE;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;2,1337232;2,1292113;2,1157895;2,1093078;2,1058509;2,0948719;2,0070816;2,07534;2,1691497;2,1230571;2,1306982;2,1435016;2,1588003;2,1579783;2,1381523;2,0329723;2,0262663;2,1571809;2,3170467;2,3793714;2,4838595;2,4786918
Switzerland;CHE;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;2,2868791;2,3009699;2,2937762;2,3027582;2,2830399;2,2702247;2,2607465;2,1291279;2,1649502;2,0892423;2,0649103;2,0499015;2,176294;2,1803588;2,1927741;1,9821243;1,8671879;1,9749083;1,9920292;2,0063342;2,1016385;2,1073252
Syrian Arab Republic;SYR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,6873687;-1,6558161;-1,5912541;-1,5920556;-1,5915844;-1,5307718;-1,5306381;-1,2083482;-1,1901653;-1,106722;-1,0905246;-1,0457825;-1,0982609;-1,0765041;-0,9608346;-0,9567733;-0,9659962;-0,9507806;-0,752283;-1,0798691;-0,736979;-0,7357131
Taiwan, China;TWN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,2220799;1,1520551;1,1111147;1,1135089;1,0424792;0,9491229;0,9601462;0,7588965;0,7977317;0,83576;0,8031293;0,5902197;0,5924918;0,5776909;0,6504135;1,0169082;0,9644175;0,8758504;0,8603626;0,60735;0,6533347;0,7674277
Tajikistan;TJK;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,083847;-1,2721994;-1,3482752;-1,2132801;-1,1861023;-1,2043521;-1,2400034;-1,3323463;-1,3105533;-1,2406842;-1,3765192;-1,2681926;-1,2558509;-1,0629799;-1,0710889;-1,3079375;-1,3298111;-1,3185785;-1,3167668;-1,4233314;-1,2584871;-1,3567072
Tanzania;TZA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,2540505;-0,2829332;-0,3396123;-0,3504596;-0,4354617;-0,5825641;-0,6311616;-0,6530961;-0,6184419;-0,5267179;-0,4933733;-0,3744225;-0,3475883;-0,3125541;-0,2154179;-0,6690656;-0,6049575;-0,7197376;-0,7577637;-0,7256696;-0,7219685;-0,5613152
Thailand;THA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,3820186;-0,3854632;-0,3729339;-0,3709316;-0,4087195;-0,5473428;-0,4462936;-0,2742545;-0,3712467;-0,1472189;-0,2171947;-0,169331;-0,300509;-0,2413121;-0,4581751;-0,3525114;-0,4376628;-0,55629;-0,5285957;-0,1190676;-0,1171064;-0,1834154
Timor-Leste;TLS;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,4242787;-0,4385968;-0,5893993;-0,6807561;-0,6402264;-0,6466857;-0,6498965;-0,7354721;-0,8076596;-0,8197424;-0,72329;-0,7398242;-0,4884552;-0,4973819;-0,4174029;-0,3228731;-0,1635481;-0,1590887;-0,0548282;..;..;..
Togo;TGO;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,6448059;-0,7066703;-0,7549576;-0,7306167;-0,6534352;-0,6308001;-0,7916328;-0,8443157;-0,8189184;-0,8497363;-0,7861702;-1,0333147;-1,0401869;-1,0360718;-1,0720376;-0,9351421;-0,9227871;-0,9025728;-0,9011181;-0,7671465;-0,805423;-0,7269447
Tonga;TON;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,2816956;-0,4390652;-0,0849916;-0,2362921;-0,5920893;-0,5938826;-0,5841786;-0,2246013;-0,2248143;-0,2220127;-0,232594;-0,6196342;-0,6398446;-1,0586474;-1,3261436;-1,3317641;0,0964022;..;..;..;..;..
Trinidad and Tobago;TTO;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,1941792;-0,2006209;-0,2775407;-0,259017;-0,2563576;-0,2917364;-0,4187145;-0,1579496;-0,1055709;-0,0897853;-0,1175861;-0,0252713;-0,0630559;-0,0413562;-0,0010415;0,176292;0,162558;0,1990394;0,2514787;0,4326562;0,6491892;0,8480589
Tunisia;TUN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,019263;-0,028667;0,0013374;-0,0490024;-0,0577613;-0,0143711;0,012509;-0,0117731;0,0016466;0,0507;-0,1941292;-0,2882811;-0,2982599;-0,1142205;-0,0584309;-0,2831211;-0,1547903;-0,2307968;-0,0488823;-0,3715771;-0,367876;-0,3666101
Turkiye;TUR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,3242268;-0,1801871;-0,2317166;-0,0665516;-0,0845918;-0,1063785;-0,1089047;0,1399698;0,1585192;0,0464784;0,0487911;0,0307792;0,0490015;0,074927;0,0500441;-0,0714981;-0,1644536;-0,1638257;-0,3621286;-0,3526636;-0,5889955;-0,2888679
Turkmenistan;TKM;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,3595471;-1,362369;-1,4516946;-1,4526795;-1,464505;-1,4615973;-1,4626017;-1,5017629;-1,4981376;-1,4968733;-1,4962648;-1,4965077;-1,4890508;-1,4844913;-1,4829775;-1,4850909;-1,2851035;-0,9964425;-0,9945334;-0,8321403;-0,7981018;-0,9244235
Tuvalu;TUV;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,2051999;0,3922741;-0,0399314;-0,0425507;-0,0410107;-0,0431632;-0,0458344;-0,2308182;-0,2310738;-0,1039915;-0,1017024;-0,1026163;-0,102563;-0,1040768;-0,0392937;-0,0472444;0,6637174;..;..;..;..;..
Uganda;UGA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,9361422;-1,1024791;-1,0296281;-1,0168329;-0,9946961;-1,0129557;-0,9884745;-0,9342784;-0,8567334;-0,7939237;-0,7605074;-0,7593312;-0,7073;-0,7161406;-0,6436842;-0,8971513;-0,8321844;-1,0880722;-1,1472765;-1,1308156;-1,097174;-0,6802866
Ukraine;UKR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,8309526;-0,782195;-0,9896988;-0,9532072;-1,0150766;-1,0636259;-1,0708377;-1,209471;-1,2152257;-1,1275052;-1,1211122;-1,0904026;-0,9761621;-0,954175;-0,9111879;-0,9260936;-1,1123487;-1,3389776;-1,3131065;-1,2104628;-1,219501;-1,0248734
United Arab Emirates;ARE;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,0614313;1,0878297;1,0948106;1,0762151;1,1064348;0,9199437;0,9856797;1,1513193;1,0894763;1,1319379;0,9100894;0,8451488;0,9123012;0,7779631;0,7816632;0,7573962;0,7749327;0,8866525;0,770858;0,2364244;0,2401255;0,2413913
United Kingdom;GBR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,7210258;1,7674285;1,8043714;1,8161165;1,7599161;1,6542704;1,5201669;1,504608;1,4826832;1,4486391;1,3760491;1,3683606;1,573173;1,6278157;1,7309828;1,9020685;1,8359316;1,9558108;1,9357319;2,0302113;2,0973941;2,0506202
United States;USA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,124297;1,1719722;1,2504255;1,3058193;1,2420313;1,2367604;1,2391968;1,180704;1,263101;1,2705574;1,1573891;1,1486487;1,3233739;1,2346554;1,2941505;1,4877645;1,6149113;1,5264422;1,8239201;1,566107;1,6107755;1,6795863
Uruguay;URY;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,5144744;1,3889225;1,3627449;1,3464781;1,3854382;1,2570517;1,288067;1,3468082;1,3317592;1,3457663;1,3461634;1,196035;1,1793592;1,0493699;1,0023353;0,9349505;0,7994107;0,9941983;1,0087146;0,9103337;0,9906064;0,9918722
