Series Name;Series Code;Country Name;Country Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
School enrollment, secondary (% gross);SE.SEC.ENRR;Portugal;PRT;..;..;..;..;..;..;..;..;..;..;..;108,4984512;109,7944717;108,3112335;95,08312988;96,43460083;95,6554184;99,30796051;101,6095581;105,0830994;107,5233307;108,8641815;110,2533722;118,9329605;114,9012909;116,8045883;115,4884186;117,2353287;118,2883377;119,519371;118,682869
School enrollment, secondary (% gross);SE.SEC.ENRR;Puerto Rico (US);PRI;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;88,59609985;87,09931946;84,07644653;86,54071808;89,43058777;91,33558655;99,05863953;86,82189178;..;88,87747955;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Qatar;QAT;74,70440674;76,39726257;78,09481049;87,20548248;89,76947021;92,11846924;92,74506378;..;89,4655838;87,35246277;..;87,84134674;87,48439026;88,70198059;90,05525208;90,05448151;91,35224915;91,99156952;97,62886047;97,20149994;98,15017872;96,46768676;98,61398083;97,36637788;97,88453113;101,9468307;97,44147524;101,9896941;102,1549014;105,1625675;105,8693284
School enrollment, secondary (% gross);SE.SEC.ENRR;Romania;ROU;..;..;..;..;..;..;..;..;..;..;..;83,49938202;84,9503479;84,22077179;82,5846405;81,05947876;85,68206024;84,26036072;94,53840637;103,3932419;102,4679031;100,7359009;97,45037079;95,69889832;93,53399658;91,33770752;88,7795105;88,38432312;86,55771637;86,40740967;86,41687775
School enrollment, secondary (% gross);SE.SEC.ENRR;Russian Federation;RUS;95,50787354;93,56065369;93,19197083;92,3931427;90,79415131;90,56186676;91,0116806;90,84668732;91,62299347;91,00675964;..;..;..;94,63665009;88,13098907;86,7092514;86,48547363;86,55275726;87,04863739;89,87693024;..;94,57589049;95,53848268;95,9993762;95,60563227;96,3292563;95,8434945;97,52062983;99,18310465;100,4717447;91,5812884
School enrollment, secondary (% gross);SE.SEC.ENRR;Rwanda;RWA;16,06497955;15,8817997;14,64865971;..;..;..;..;..;..;7,502580166;10,23894024;11,15075016;12,10466003;13,58493996;15,32839966;16,48310089;18,19928932;20,38500023;22,10143089;26,55381966;32,40290833;36,62100983;39,66276932;30,20928649;41,82186549;39,40990429;38,50623858;39,6912129;41,17969406;44,07790325;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Samoa;WSM;..;..;..;..;76,01422882;78,03205872;76,31732178;79,39586639;78,72846222;79,04627228;77,38791656;78,02005005;78,08717346;81,31552124;81,9052887;81,77513885;81,53917694;80,48652649;..;82,59118652;84,03529679;82,7630729;82,3821349;..;87,4514118;87,56021073;87,35322869;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;San Marino;SMR;48,76467896;48,82279968;49,67824936;51,07976913;51,37654877;..;54,4752388;55,77912903;..;..;47,66040039;..;..;..;..;..;..;..;62,96295929;63,96321106;66,61197662;65,92533875;64,13983154;..;..;..;..;..;60,32846715;61,0058309;61,86046512
School enrollment, secondary (% gross);SE.SEC.ENRR;Sao Tome and Principe;STP;..;..;..;..;..;..;..;..;..;..;..;..;..;36,13935852;39,67609024;43,00291824;..;46,47451019;43,61494827;49,21318054;50,27885818;48,83702087;56,33864975;63,3046608;74,28154755;82,40091705;83,87911987;90,443573;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Saudi Arabia;SAU;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;87,14816284;..;91,67581177;..;99,75537872;..;..;..;93,01689052;98,84960915;102,9792006;105,4915502;106,244904;106,3762116;104,0482578;104,4110274
School enrollment, secondary (% gross);SE.SEC.ENRR;Senegal;SEN;14,35743999;..;14,7115202;..;..;..;14,06694031;13,86859989;13,80543995;14,60243988;15,20925045;15,55177975;16,92816925;..;19,96574974;22,24824905;24,22088051;..;30,7020607;..;37,12670135;42,63689832;46,41586771;49,07765949;50,54693138;50,53805161;..;..;..;44,46245526;44,78662978
School enrollment, secondary (% gross);SE.SEC.ENRR;Serbia;SRB;..;..;..;..;..;..;..;..;..;..;91,18826294;89,75031281;88,70987701;88,29438019;88,1681366;88,59040833;88,95658112;89,4373703;90,46381378;91,48445892;91,42762756;93,63105011;94,1696167;94,40921021;94,34441376;96,66960907;96,23473358;95,49508667;95,08724213;94,47219086;92,24117279
School enrollment, secondary (% gross);SE.SEC.ENRR;Seychelles;SYC;..;116,7184296;118,8608398;118,0334167;119,7883072;115,1198807;117,1193237;..;102,8575134;75,94740295;86,01703644;78,57366943;74,4553299;77,5321579;77,40618134;84,53659821;77,85436249;84,63121033;81,15511322;80,97061157;76,17223358;74,4660804;84,50092316;84,69742639;89,3980344;92,09116951;101,712798;112,3112128;108,2740601;100,8258775;102,1881838
School enrollment, secondary (% gross);SE.SEC.ENRR;Sierra Leone;SLE;16,62029076;15,78281021;..;..;..;..;..;..;..;..;..;25,54314995;..;..;..;..;..;..;..;..;..;40,42356873;44,55229187;39,22378922;..;39,8463707;42,1386795;41,53121948;43,11927032;61,19807816;62,56068039
School enrollment, secondary (% gross);SE.SEC.ENRR;Singapore;SGP;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;107,7458686;107,4728739;105,7452509;104,6219879;103,1158392
School enrollment, secondary (% gross);SE.SEC.ENRR;Sint Maarten (Dutch part);SXM;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;118,2936508;..;111,3711002;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Slovak Republic;SVK;..;..;..;..;..;..;..;..;..;..;..;87,46304321;88,57756805;91,03340149;93,79518127;95,3483963;95,53829956;95,32893372;94,75462341;94,39501953;94,77934265;94,99941254;95,049263;93,52967072;92,75710297;91,89572906;91,45343781;91,25359344;91,78153992;91,32469177;90,81334686
School enrollment, secondary (% gross);SE.SEC.ENRR;Slovenia;SVN;..;..;..;..;..;..;..;..;..;..;..;108,7546921;109,7615433;111,0625076;98,89685822;98,43148804;97,23245239;99,23648834;99,93359375;98,96755981;98,53781891;98,47821808;98,11373138;110,5589294;110,1827469;109,65522;115,2169418;114,5955963;113,5561676;111,3695679;110,359169
School enrollment, secondary (% gross);SE.SEC.ENRR;Solomon Islands;SLB;13,32734013;14,79561043;15,27427959;16,58543968;17,30701065;..;..;..;..;24,02005959;19,17962074;23,10486031;30,14936066;..;..;30,67259979;35,70896149;36,73656082;..;..;50,95280838;49,32389069;49,04985046;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Somalia, Fed. Rep.;SOM;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6,014689922;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;South Africa;ZAF;67,80695343;72,50685883;..;..;86,9962616;..;..;..;82,7563324;79,1032486;74,31938171;73,9493103;74,44502258;75,53578186;78,29666138;80,42034149;83,78334808;85,53662872;84,04734802;85,96054077;86,59220456;88,94422913;92,16251373;..;101,1632004;104,622813;103,8559875;105,6231689;101,3996129;103,7891203;103,5011781
School enrollment, secondary (% gross);SE.SEC.ENRR;South Sudan;SSD;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10,80231953;..;..;..;11,53481007;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Spain;ESP;..;..;..;..;..;..;..;..;..;..;..;115,3313293;115,2862701;114,4527893;115,0845032;117,5709305;117,2736664;117,4886932;117,2105865;117,3571167;122,6225128;126,1527863;127,7867126;126,8144989;125,5377579;125,1707993;123,7365417;121,1416016;120,1090775;119,3791275;118,3381882
School enrollment, secondary (% gross);SE.SEC.ENRR;Sri Lanka;LKA;83,86235809;83,573349;84,84628296;85,14349365;86,98377228;87,14774323;..;..;..;..;..;..;..;..;..;..;..;..;..;..;92,34970856;94,10864258;94,67446899;95,14426362;93,4926278;94,4516929;93,90372213;94,04186609;95,91073317;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;St. Kitts and Nevis;KNA;..;..;86,17917633;85,35971069;..;..;..;..;..;..;105,4167633;94,49781799;92,01389313;89,57376862;86,94586945;90,24054718;..;110,0511093;109,9000015;108,5409317;109,9234695;109,1163025;92,21691895;121,3779068;113,1245117;115,4854202;116,914032;119,6037847;116,9235512;118,920615;111,1952066
School enrollment, secondary (% gross);SE.SEC.ENRR;St. Lucia;LCA;46,74935913;50,02431107;57,07447052;62,32546997;..;..;..;66,60433197;..;66,44792175;70,99552155;73,29535675;73,8339386;75,60250854;74,99417877;79,0845108;83,66990662;88,35092926;94,53923035;96,8615799;97,03156281;96,60208893;93,34812927;91,48603821;90,74855042;90,94976044;89,67221832;88,90263367;88,71501923;88,34613037;88,73763275
School enrollment, secondary (% gross);SE.SEC.ENRR;St. Martin (French part);MAF;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;St. Vincent and the Grenadines;VCT;..;56,30318069;..;..;..;..;..;..;..;..;78,97355652;..;85,55412292;85,50106812;94,3642807;89,92276764;..;104,3938675;108,9063492;111,0752563;110,6527176;108,3060837;105,8518677;108,7238464;111,3719635;114,0228424;..;..;..;127,1875;127,8443912
School enrollment, secondary (% gross);SE.SEC.ENRR;Sudan;SDN;..;..;..;..;..;..;..;..;..;..;..;32,29817963;32,1063385;33,35290909;36,59130096;36,36865997;34,65692902;33,96913147;35,89350128;39,49214935;39,66677856;35,21297836;38,72726059;40,94340897;42,04698944;42,52307129;40,95560074;43,09032822;42,13669968;43,53786087;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Suriname;SUR;53,32894897;55,08937836;59,6615181;51,10671997;..;..;..;..;..;..;..;69,01017761;70,42871094;..;..;68,39324188;69,84931183;70,29959106;70,89685059;68,56044006;70,64800695;68,22170836;68,47634061;68,5071439;67,30438995;70,15602875;71,62503186;..;74,74597931;74,41145445;73,11669922
School enrollment, secondary (% gross);SE.SEC.ENRR;Sweden;SWE;..;..;..;..;..;..;..;..;..;..;..;147,9034424;144,2185059;136,4743042;101,4254913;101,4821625;101,2040863;100,9987106;101,5210876;101,4343109;102,2510605;102,1403732;103,1068726;132,713501;133,6602478;137,4629669;137,5611572;142,6415863;140,8217468;136,6410065;136,4261322
School enrollment, secondary (% gross);SE.SEC.ENRR;Switzerland;CHE;..;..;..;..;..;..;..;..;..;..;94,5499115;94,75817108;93,58862305;93,35119629;93,22286987;93,80995941;94,16947937;95,07161713;95,51357269;95,84783173;96,6068573;97,19515991;98,3727417;101,2213821;..;103,9133911;104,0951309;103,9000626;104,1880264;104,0711136;104,2116165
School enrollment, secondary (% gross);SE.SEC.ENRR;Syrian Arab Republic;SYR;50,26514053;48,01004028;45,83581924;45,08890152;44,10662842;43,26285172;42,48212051;42,43408966;43,18997955;43,25455856;43,71183014;44,83895111;46,17517853;60,37028122;63,21463013;66,24565887;67,49284363;68,07176208;68,4909668;69,70700836;70,83213806;72,30000305;73,13697052;47,5814209;..;..;..;..;..;..;39,07278061
School enrollment, secondary (% gross);SE.SEC.ENRR;Tajikistan;TJK;..;101,4843063;99,54763794;93,38802338;81,6863327;81,70105743;..;..;..;71,81874847;71,96705627;73,85295868;75,80805969;78,08058167;79,29443359;79,95513153;80,7600174;81,42456055;82,29414368;83,13363647;83,91149902;85,02062988;86,34693146;86,98735046;..;..;..;..;..;..;90,90120728
School enrollment, secondary (% gross);SE.SEC.ENRR;Tanzania;TZA;..;5,124440193;5,150000095;5,165520191;5,105639935;5,095049858;5,04445982;5,546589851;..;..;..;..;..;..;..;..;..;..;..;..;31,89204979;..;..;32,38574462;29,63108063;26,09066963;25,64299926;26,3711632;28,59338974;30,18242633;30,92059386
School enrollment, secondary (% gross);SE.SEC.ENRR;Thailand;THA;30,01511955;32,24710846;35,9716301;40,64186096;45,93832016;51,26467133;57,56843948;59,46125031;61,91743851;..;..;64,02819824;65,54582214;..;67,4442215;71,82627869;71,62985992;75,7808075;75,2078476;76,60070801;78,39437866;86,98947906;85,53652954;83,85485077;123,5254593;124,3305969;122,5632172;79,50623718;80,60453051;81,72064259;82,3668561
School enrollment, secondary (% gross);SE.SEC.ENRR;Timor-Leste;TLS;..;..;..;..;..;..;..;..;..;..;..;41,32069016;44,70956039;46,58351898;57,96210098;59,47079849;..;..;57,06460953;67,09385681;68,30263096;70,16406026;70,0278422;67,8276666;69,37394642;72,98403256;77,38569437;81,16657009;83,0952419;85,12482426;84,74104044
School enrollment, secondary (% gross);SE.SEC.ENRR;Togo;TGO;19,92964935;18,96813965;18,72328949;..;19,92085075;21,65225983;23,03920937;23,44327927;..;29,03566933;31,60746002;34,44026947;38,48703003;40,5968895;41,98637009;44,22800827;46,02996826;42,75978851;..;..;..;52,77062988;..;..;..;..;..;60,76947222;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Tonga;TON;90,81896973;91,73317719;..;100,9073715;..;..;..;..;92,32901001;101,2597198;100,1655197;97,5217514;101,0474472;109,5393829;97,93412018;..;97,86547089;102,2440414;103,8467026;104,4406509;105,6405487;107,0533981;94,51477051;95,45864105;96,77147488;103,2612248;..;..;..;96,09330909;90,463998
School enrollment, secondary (% gross);SE.SEC.ENRR;Trinidad and Tobago;TTO;83,21874237;79,86843109;78,04341125;77,37619019;..;..;..;..;..;..;..;..;..;..;84,27310944;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Tunisia;TUN;43,09909821;43,27280045;43,72642136;46,01156998;50,4441185;54,42427063;58,36199188;59,80965042;66,0825882;69,95368195;72,48271179;74,8093338;76,49107361;76,05935669;80,00332642;83,43923187;85,95426941;89,60930634;91,054039;88,83683777;88,11122894;89,34146881;..;87,23570251;84,96634674;85,78160095;90,32642365;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Turkiye;TUR;48,61312103;50,32971954;51,92871094;55,10142899;56,62419891;59,13201141;..;59,26622009;..;69,37123871;74,58798981;85,31362152;90,11099243;91,82273102;88,31369019;84,94371796;88,55278778;90,73445129;89,05696869;80,19074249;84,20240021;87,80322266;85,02043152;102,2097015;105,975502;107,243187;108,5475616;112,9773331;112,1154099;111,9104004;112,5274582
School enrollment, secondary (% gross);SE.SEC.ENRR;Turkmenistan;TKM;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;84,10783181;86,81202253
School enrollment, secondary (% gross);SE.SEC.ENRR;Turks and Caicos Islands;TCA;..;..;..;..;87,60610962;..;..;..;..;84,90853882;79,02758026;..;..;78,98010254;84,77063751;95,05796051;..;..;..;108,9443588;..;..;..;..;72,68632269;81,02040816;73,97482745;85,01841998;95,50515464;91,20561519;91,1872705
School enrollment, secondary (% gross);SE.SEC.ENRR;Tuvalu;TUV;83,780159;..;..;..;..;..;..;..;69,8653183;..;..;72,78531647;..;..;..;..;..;..;..;..;..;..;..;..;79,64190674;87,62745667;77,93199158;..;78,74186707;80,21977997;77,07715134
School enrollment, secondary (% gross);SE.SEC.ENRR;Uganda;UGA;11,01821041;10,3139801;10,09109974;10,02857971;10,29281044;10,64593983;..;10,17930031;..;..;..;..;..;..;19,12254906;..;..;24,09111023;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Ukraine;UKR;96,5413208;93,49812317;92,51834869;90,80207825;89,98700714;..;..;..;..;94,78137207;97,83258057;99,41657257;100,0385284;101,2501221;98,83901978;95,11811066;97,16278839;97,69142914;97,74034882;97,37787628;98,14168177;96,11718264;99,47754931;99,43038011;98,29632493;90,50289611;88,54575087;86,78870227;85,83318768;84,45682836;84,42833386
School enrollment, secondary (% gross);SE.SEC.ENRR;United Arab Emirates;ARE;54,88093948;59,19818878;62,99900818;67,78188324;73,99025726;78,73348999;..;68,00061798;62,64743042;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;102,1844482;101,7473443;99,16354008
School enrollment, secondary (% gross);SE.SEC.ENRR;United Kingdom;GBR;..;..;..;..;..;..;..;..;..;..;101,204361;101,2297974;102,6145172;102,1570282;104,9429398;105,7050476;98,46827698;97,77851868;98,81587982;100,6347504;103,4611511;94,16452026;92,52729034;126,0643387;128,8224945;126,1108704;..;125,6297989;120,0882797;117,156601;114,6172485
School enrollment, secondary (% gross);SE.SEC.ENRR;United States;USA;97,01757813;95,64331055;..;96,61170197;96,44788361;94,17386627;94,00911713;..;94,42185211;94,32467651;..;..;..;..;..;95,0524826;..;..;..;..;..;..;..;96,18649292;96,92453766;97,65254974;98,76992798;98,95233917;99,27558136;100,0634308;100,509819
School enrollment, secondary (% gross);SE.SEC.ENRR;Uruguay;URY;82,03961945;84,37741089;83,20246124;82,52256012;83,03884888;84,93714142;88,43187714;..;91,80774689;94,41596985;96,85112762;100,6732407;105,9184189;109,8031921;108,2588577;102,7509537;102,3182831;92,91506195;88,04734039;89,2928772;98,66429901;101,5601807;102,9772263;104,6645203;106,469368;108,0432968;112,0325775;116,472847;117,7690582;119,8485332;116,9918289
School enrollment, secondary (% gross);SE.SEC.ENRR;Uzbekistan;UZB;101,2571411;99,60366058;98,4910202;95,27266693;93,39398193;93,11753845;..;..;..;85,7901001;85,34689331;..;..;95,44661713;96,29509735;87,86533356;88,727211;89,76821899;88,23036957;89,04360199;89,98355865;89,78317261;92,0473723;92,06266764;91,74183719;92,24281249;92,81486579;93,87757366;94,94650965;96,20747375;90,06429702
School enrollment, secondary (% gross);SE.SEC.ENRR;Vanuatu;VUT;..;19,56053925;..;..;..;..;..;..;..;30,59980965;34,47639084;34,97201157;38,25220108;38,70928955;40,81229019;..;..;..;..;..;55,24012086;..;..;..;..;57,25101852;..;..;..;..;59,16880035
School enrollment, secondary (% gross);SE.SEC.ENRR;Venezuela, RB;VEN;53,3853302;53,78139877;54,6644783;55,15684891;..;..;..;..;..;56,02930069;59,07728958;63,17898178;67,21971893;68,40490723;71,01963806;73,34352875;75,85466766;78,20702362;79,88057709;80,79181671;80,72409821;81,67828369;83,82169342;91,47254944;90,80812073;88,83022308;85,13294983;83,951828;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Viet Nam;VNM;35,11790848;..;..;..;..;..;..;..;56,8839798;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;89,45483413;90,15833471;91,07251981;92,83777108;94,65462168;93,19213895
School enrollment, secondary (% gross);SE.SEC.ENRR;Virgin Islands (U.S.);VIR;106,129158;107,3541794;111,1111069;114,86586;119,2842865;121,8459167;..;121,6866302;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;West Bank and Gaza;PSE;..;..;..;..;..;65,24610138;67,31620789;69,51734924;..;73,57060242;76,00713348;78,08708954;80,36831665;83,05909729;86,86460876;88,34577942;90,09533691;90,43009949;89,90406036;90,01186371;89,17733713;88,28084144;88,0041467;87,74198517;87,61804282;88,39092191;88,66128824;89,74615221;89,6454662;90,31352073;90,25440567
School enrollment, secondary (% gross);SE.SEC.ENRR;Yemen, Rep.;YEM;..;..;..;..;..;..;..;..;..;36,07912064;..;39,9282608;..;40,83480072;41,58818817;40,53070831;..;..;37,97790146;..;39,06623077;40,66952896;40,97475052;42,70846176;..;..;43,69068909;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Zambia;ZMB;20,56504059;..;..;..;20,3026104;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Zimbabwe;ZWE;45,16928101;46,47885895;41,21387863;38,71208954;38,88407135;40,17832184;40,53300858;41,58190918;..;40,16283035;40,01792908;42,13518906;41,45782852;39,10110092;..;..;..;..;..;..;..;..;75,86481098;52,41585159;..;..;..;..;..;..;..
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data from database: World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated: 04/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
