Series Name;Series Code;Country Name;Country Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Tajikistan;TJK;1,69355094;1,863070003;0,714722405;0,586346091;0,500991606;0,827377198;0,911480712;0,876321243;0,28622252;0,617502657;1,03361279;0,805848989;0,870841445;0,771708158;0,670242624;0,573554956;0,80653478;0,755300011;0,836114282;0,667149275;1,674990546;2,037532188;1,707658017;1,329413691;2,193319963;2,265364411;3,807258389;4,547785252;5,400407421;5,223687128;5,135134884
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Tanzania;TZA;11,49973782;10,01638658;11,41063007;10,72643035;11,61313479;14,04666575;11,29902289;8,873320925;5,729641233;3,768207439;3,755335812;4,044124764;4,857473581;6,862737008;5,354293727;4,993588131;5,52196374;6,206103441;5,076595135;5,536256507;5,559458382;7,33646178;6,832519851;5,767235253;5,046905593;5,301938844;5,616038358;5,136167595;3,611597287;3,531450444;3,85169508
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Thailand;THA;1,20375711;0,809732902;0,842725547;0,728072272;0,737820726;0,794698605;0,884654105;1,119489722;1,132005551;1,102010891;2,035697977;1,941274279;1,744325621;2,291611402;2,393817509;2,84717141;2,88566054;2,757329691;3,623097044;2,400931574;2,735680321;3,147099982;2,905711673;2,61852748;2,822827174;1,930923207;1,553218877;1,632152607;1,816706426;1,512424915;1,109568396
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Timor-Leste;TLS;..;..;..;..;..;..;..;..;..;..;0,403626442;0,349604289;0,385732112;0,520108397;..;..;..;..;..;..;..;..;..;..;..;79,43094944;44,55561597;44,87051658;62,76895413;44,89526338;34,39329689
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Togo;TGO;6,111693293;6,296871246;6,232389658;7,361441255;11,10599912;12,62685673;11,25173023;10,67538865;10,38014581;6,801665615;7,144015832;6,648619423;6,848156721;9,301572531;6,310259846;6,87103076;8,393287962;10,54848439;15,15456273;14,67529636;11,30762843;17,92481057;20,99368899;15,56532009;13,3950716;12,72800872;9,003109569;7,777338358;4,873623296;4,325876358;4,731685722
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Tonga;TON;0,079082109;0,070941056;0,073874843;0,078301781;0,058389943;0,066306272;0,063568937;0,04874773;0,05479136;0,029418364;0,028000713;0,033483632;0,035662475;0,041673231;0,031403762;0,024015632;0,03656127;0,048160734;0,055629223;0,054939998;0,048507939;0,047841958;0,039868361;0,040118879;0,052155805;0,042138997;0,045386147;0,054090444;0,039957589;0,035553973;0,039044071
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Trinidad and Tobago;TTO;20,58792351;11,50736685;10,82059594;12,35469065;11,41748979;12,36940019;13,99945437;12,43048559;6,559052614;10,48937356;14,08186264;10,17298373;11,89828605;10,65491028;10,83230994;16,06703866;18,38984785;15,96067792;15,27103399;16,14750623;13,50192813;21,19020578;19,04544905;18,94178804;15,59878282;7,535455496;4,122142413;5,7613773;11,23203743;11,0689883;5,882154765
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Tunisia;TUN;6,833690844;4,519146814;4,141730854;3,593247249;2,899960782;2,714562416;3,081550167;2,581949069;1,812695346;2,335245204;3,70327178;2,924968701;2,841570687;2,55468044;3,044958742;4,330976282;4,799558384;6,351473196;9,880120989;6,99090855;5,802305007;6,260023726;6,612376588;5,461685373;4,594137599;2,688286747;2,185155883;2,510259727;2,821879871;2,247392297;1,467172306
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Turkiye;TUR;0,593252933;0,422691781;0,468208375;0,357725427;0,396471923;0,365520642;0,375047057;0,290640491;0,143921582;0,183061334;0,241654019;0,290748557;0,208352788;0,185862776;0,258039998;0,24655561;0,338060206;0,393584701;0,622799886;0,390043504;1,033332663;1,155990369;0,748490715;0,621362749;0,515494221;0,259377097;0,381853603;0,379263395;0,529966636;0,382779824;0,397202384
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Turkmenistan;TKM;75,19068584;40,51477942;29,61056781;42,47202932;34,17570314;47,66966042;58,59788536;40,37111141;6,669966509;18,71949074;59,34108496;75,36590986;52,44720817;48,71353485;44,10055994;43,16783162;51,47807844;49,25878633;56,96588663;22,93544688;23,21005126;34,27843492;30,87370076;27,49264381;20,17598402;15,48278717;9,657616049;13,02620927;20,06900916;13,49251277;..
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Turks and Caicos Islands;TCA;..;..;..;..;..;..;..;..;..;..;..;0,001950176;0,00177744;0,001763699;0,001607743;0,001372634;0,001651895;0,001660992;0,001650921;0,001924121;0,0047019;0,003871362;0,003889888;0,00513935;0,005970285;0,004151309;0,005202018;0,004487997;0,002772817;0,002356648;0,00416658
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Tuvalu;TUV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Uganda;UGA;15,8107071;20,60209374;25,23549924;19,49930421;19,00344038;19,50946075;18,58246812;16,85004386;16,79184843;12,4637725;12,04941439;12,46439317;14,24812016;20,88523024;15,19256298;13,92395612;13,25196696;16,16407964;16,4379946;9,462458738;8,102294394;9,156208492;10,6585708;10,65861038;10,33123197;10,79475761;12,73365131;12,13051474;8,388882178;7,388339378;7,563490417
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Ukraine;UKR;3,25259182;2,526914751;4,372882234;2,680848901;2,16005249;3,000135196;3,006595767;2,366117974;1,820314852;1,891489028;3,370655877;4,262512924;3,317083494;3,007478291;3,35413577;4,346014192;4,59204338;5,415740382;7,94411212;4,789210317;7,063851107;7,908256492;4,702655195;3,991364537;3,608320933;2,599115406;2,399425967;2,954212046;2,910469551;1,7317987;1,093127496
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;United Arab Emirates;ARE;36,60270007;24,93551186;24,75940602;22,15052226;18,26348022;17,87533681;20,71956215;18,6806268;12,52788253;14,85476356;22,38441772;17,59639666;16,23762837;19,20611287;22,221017;25,33437477;27,2052072;24,93720636;27,71491227;19,71346172;23,77687049;29,77895683;28,21446697;27,3813114;23,97392577;14,04680896;11,80551958;14,32784244;18,18668249;16,895899;11,97223352
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;United Kingdom;GBR;1,006279207;0,510409231;0,502754943;0,602769102;0,612814834;0,664257474;0,85502556;0,635577342;0,172024999;0,466885422;1,050851222;0,93700446;0,812837673;0,762200302;0,735707509;0,835958279;0,913361392;0,855441737;1,336595762;0,849461863;0,861239087;1,075447162;0,866071942;0,71735877;0,569359661;0,337710046;0,273025132;0,39788522;0,626195353;0,540491129;0,283975048
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;United States;USA;1,232508189;0,908448702;0,935694655;0,89208545;0,761582644;0,815170233;0,999135594;0,845706067;0,548987113;0,642858629;1,113289175;0,915678454;0,689227379;1,045922064;1,253691964;1,496643474;1,13066389;1,078114987;1,92914076;0,743921135;0,968704075;1,235029305;0,776694501;0,750833996;0,703153662;0,23437177;0,303325431;0,427546324;0,59567881;0,557098126;0,329505972
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Uruguay;URY;0,606444697;0,547745702;0,524820144;0,442303519;0,375584936;0,448525663;0,381449646;0,401275809;0,327248534;0,301658893;0,193328084;0,216877825;0,454589977;0,632377734;0,800895044;0,806565486;1,123404386;1,288421238;1,567981614;1,346738272;2,021698848;1,437094962;1,179626448;1,291380436;1,45872376;1,852182417;1,741687159;1,82938512;1,972992442;1,706327805;2,293430093
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Uzbekistan;UZB;8,716581251;5,184702539;5,666597561;8,106841596;7,74856167;11,11790904;10,64684797;10,11368042;1,902575319;2,751910804;13,04158509;23,6268314;20,26217678;21,81136367;18,78486723;15,38475125;25,54915552;22,59229833;30,05144709;18,63093061;14,78364912;19,06733727;17,28445224;14,68035113;10,36186811;7,25480372;6,720252794;12,02719372;18,65079715;10,85699852;9,08357795
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Vanuatu;VUT;0,905461979;0,80888367;0,847710648;0,960482973;0,870192112;0,938812813;0,908437358;0,690819287;0,647688718;0,830092673;0,802617573;0,755674112;0,798636115;0,912412529;0,675079282;0,56881893;0,655561368;0,783751104;0,975476261;0,871792337;0,832399544;0,844354134;0,801186722;0,752150306;0,987395102;0,815485061;0,816331823;0,902392844;0,607981517;0,547725243;0,629507608
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Venezuela, RB;VEN;29,25485112;16,66398942;15,75717761;15,79321818;16,21982659;15,13632101;23,83677206;18,09635408;9,063470095;13,26953261;20,5761295;15,34429036;19,45458847;21,89558434;23,82971157;29,2230041;28,07746801;23,11869418;23,92230706;10,54166682;12,38087833;24,47533576;18,7812359;17,62534491;11,84650828;..;..;..;..;..;..
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Viet Nam;VNM;12,32784523;8,022991222;10,25935185;7,692238718;6,738166492;7,280474357;7,002788231;5,750411824;4,558593709;5,640476247;9,692228187;7,980356432;7,425491363;7,95488668;11,76429105;12,13419654;12,23053902;11,41318536;13,9196884;7,400886512;7,481280915;9,069444286;7,298676933;5,913311535;5,660949161;3,383330333;2,683575938;3,213504436;3,260099685;2,500682605;1,810881958
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Virgin Islands (U.S.);VIR;..;..;..;..;..;..;..;..;..;..;..;..;0;5,53611E-05;4,550874369;2,303477559;2,481570373;3,825876408;9,549498618;1,83139191;3,459789345;4,104733535;1,96183734;1,346228498;0,852744731;0,448439818;0,440640386;0,458057891;0,372382849;0,247081554;0,205447216
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;West Bank and Gaza;PSE;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Yemen, Rep.;YEM;28,72399635;16,96540417;15,09045192;20,77921992;36,82568837;40,15989435;36,58435511;29,83252528;21,68959617;28,94418514;41,40634556;33,22708157;31,04977289;32,1919199;34,15358844;41,16568561;40,49877468;33,00507306;33,86943428;21,00130459;23,54841817;25,93958004;18,84635919;13,58748997;10,96506604;2,065821473;0,766194565;2,000883612;4,878673918;..;..
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Zambia;ZMB;20,98182465;5,819966791;5,824190885;5,088038024;5,469686829;7,233214983;7,407249868;5,784253253;7,380049918;5,200007109;9,121224959;6,917967648;8,581784227;12,6388158;13,77563772;14,10270213;19,20150296;21,78743116;16,05253846;16,79686434;18,66472011;17,4237335;13,57534875;12,02359473;10,84225906;11,16025339;11,67721254;13,22643997;11,7483463;7,915065395;16,22223076
Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;Zimbabwe;ZWE;4,212482292;9,664191621;10,81681773;8,724395074;9,487027668;8,544286712;7,990428293;6,771291378;5,590804634;3,700890655;3,901708766;4,027991793;5,172193771;6,982175722;8,437309947;8,558207467;11,48130423;15,55923846;18,32304708;6,762608987;7,098470642;7,879388989;5,967732811;5,042839351;5,62126328;4,606185206;4,495413674;6,09544838;3,378189447;4,715765458;4,746668095
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data from database: World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated: 04/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
